id,reference_number,status,subscription_id,state,grand_total,subtotal,tax_amount,total_due,total_invoiced,total_item_count,total_paid,total_qty_ordered,total_refunded,discount_amount,order_currency_code,giftcert_amount,coupon_code,coupon_rule_name,customer_group_id,customer_account_id,customer_is_guest,shipping_amount,shipping_description,shipping_discount_amount,shipping_hidden_tax_amount,shipping_incl_tax,shipping_invoiced,shipping_method,shipping_refunded,how_did_you_hear,how_did_you_hear_other,created_at,updated_at,order_has_subscription,order_has_ecommerce,customer_email,customer_fname,customer_lname
835,100000755,closed,,closed,4.99,15,0,0,4.99,1,4.99,1,5,-10.01,USD,,GET499,Content Banner Coupon,1,374,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,0,null,null,8/27/2012 15:48,8/27/2012 18:06,1,0,NBOCHOWCHDQ157@JCC.OQC,BREA,PRINGLE
1836,100001643,complete,,complete,75.49,85.5,0,0,75.49,1,75.49,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1379,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/28/2012 7:19,10/11/2012 22:25,1,0,DHOHDQ2369@WDJHU.PRD,JJMRO,KYQDQY
215,100000262,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,SPECIAL499,Weekend Special $10 off,1,248,0,0,Free Shipping - Free,0,0,0,0,flatrate_flatrate,,null,null,7/15/2012 21:59,8/10/2012 16:09,1,0,PZMCHUIQUUYO@JCC.OQC,CNJYUQM,SCHUIQUU
3454,100003031,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,101,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 5:35,11/13/2012 19:37,1,0,NRMQAYJWWQYKTA10@FJNRR.PRD,JJMRO,OMKRYOQ
19465,100017602,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1398,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 10:00,4/1/2013 10:00,1,0,OJCNROWJBAYQJB@WDJHU.PRD,NJCNRO ,GJBAYQJB
44000,100040480,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1251,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 7:46,9/1/2013 7:46,1,0,JYDFLQC1364@FJNRR.PRD,IJUCQY,JCIRRA
2338,100002126,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,908,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 11:27,10/11/2012 23:19,1,0,KYHJO.CYJO.1337@WDJHU.PRD,BYHJO,TYJO
28415,100025841,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1086,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 8:06,6/1/2013 8:06,1,0,PNJMQ0555@WDJHU.PRD,PNJMQ,ZRNOMRO
11702,100010647,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,666,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2013 12:26,2/19/2013 1:41,1,0,XUJIMRO25@FJNRR.PRD,KQHCN,LJIMRO
15027,100013631,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,971,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 9:47,3/1/2013 9:47,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
792713,100761252,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,3437,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,3/1/2016 6:05,3/11/2016 2:12,1,0,XJOAYQIM09@DMO.PRD,KQOOQCN,AOAYQIM
1824,100001633,closed,,closed,4.99,15,0,0,4.99,1,4.99,1,5,-10.01,USD,,GET499,Content Banner Coupon,1,396,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,0,null,null,9/27/2012 22:22,10/3/2012 22:27,1,0,QDQYHPJMX8Y107@JRU.PRD,JROJCNJO,SCQUDJPX
3236833,103168577,complete,,complete,19.99,15,0,0,19.99,1,19.99,1,,0,USD,0,null,null,0,,1,4.99,Flat Rate,0,0,4.99,4.99,mtb_shipping_us,,null,null,3/16/2018 12:51,3/19/2018 16:16,0,1,AHUUROCJUCF@WDJHU.PRD,DHUURO,TJUCF
46192,100042664,processing,,processing,16.35,15,1.35,,16.35,1,16.35,1,,0,USD,0,null,null,1,465,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/2/2013 19:06,9/2/2013 19:06,1,0,YDRBOMQF@PRDPJMC.OQC,RRKQYC,MRBOMQF
1475531,101425007,complete,,complete,24.99,20,0,0,24.99,2,24.99,2,,0,USD,0,null,null,0,,1,4.99,Flat Rate,0,0,4.99,4.99,mtb_shipping_us,,Other,My Brother,11/29/2016 2:01,11/30/2016 22:05,0,1,RNHOQM34@WDJHU.PRD,OUHLHJ,HHOQM
733,100000676,complete,,complete,33.49,43.5,0,0,33.49,1,33.49,1,,-10.01,USD,,GET499,Content Banner Coupon,1,774,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/22/2012 0:30,9/11/2012 3:36,1,0,YHPXPYIF@FJNRR.PRD,RHPX,CJYJIJF
2871459,102803190,complete,,complete,276,276,0,,276,1,276,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/11/2017 15:52,12/11/2017 15:52,0,0,ZDJUHMXQ@WDJHU.PRD,JQJOQOQ,MJUHMXQ
58697,100054390,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,210,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2013 6:23,12/1/2013 6:23,1,0,JDJCNQOF21@WDJHU.PRD,AOWHQ,MJCNQOF
67043,100062275,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,372,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2014 6:31,1/1/2014 6:31,1,0,TUJ_NRMM@FJNRR.PRD,YRO,MCHUUM
2322,100002110,closed,,closed,15,15,0,0,15,1,15,1,15,0,USD,,null,null,1,884,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,0,null,null,10/1/2012 11:11,10/2/2012 15:56,1,0,JZ.YRSQYM@ARJOQ.QAB,AJ,RRSQYM
4081,100003652,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,764,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 15:43,11/13/2012 20:05,1,0,DHOQHMPRRUQY@WDJHU.PRD,MHXQ,PJMPRQ
411224,100391313,complete,,complete,81,90,0,,81,1,81,1,,-9,USD,0,DADS10,Fathers Day 10% off gifts,0,,1,0,null,0,0,0,0,null,,null,null,6/18/2015 11:47,6/18/2015 11:47,0,0,DJCC0NJYCDJO@WDJHU.PRD,MJCCNQI,HJYCDJO
72775,100067739,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1382,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2014 19:56,2/1/2014 19:56,1,0,ZYBMNHOWRR77@WDJHU.PRD,JRMN,RBMNHOW
19666,100017803,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1175,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 13:19,4/1/2013 13:19,1,0,CRAANJOA1@WDJHU.PRD,TRAA,HJOA
2211,100001999,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,666,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 9:20,10/11/2012 22:31,1,0,XUJIMRO25@FJNRR.PRD,KQHCN,LJIMRO
2869930,102801660,complete,,complete,44.98,39.99,0,0,44.98,1,44.98,1,,0,USD,0,null,null,0,,1,4.99,Flat Rate,0,0,4.99,4.99,mtb_shipping_us,,null,null,12/10/2017 11:22,12/11/2017 14:57,0,1,MQCGDRKHUHCF@WDJHU.PRD,RRKQYC,DROOQUUF
33893,100030969,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1001,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 7:19,7/1/2013 7:19,1,0,AJLHACIHWDJO@FJNRR.PRD,DJLHA,DQJYKRYO
15106,100013710,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1306,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 11:06,3/1/2013 11:06,1,0,CROFTUAHLQ@WDJHU.PRD,CROF,ZRNOMRO
2544,100002300,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,954,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/4/2012 2:23,10/11/2012 22:45,1,0,PJPCBMNRUQ@JRU.PRD,RUSSELL,DAVIS
23721,100021505,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1813,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 10:53,5/1/2013 10:53,1,0,CZCRRDKM@FJNRR.PRD,TQYQMJ,TRRDKM
38805,100035654,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,508,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2013 6:35,8/1/2013 6:35,1,0,JLXBYC@DJP.PRD,KBYC,NQUMRO
5506,100004936,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1297,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 13:09,2/19/2013 1:16,1,0,DNMAYBDUHOQ07@FJNRR.PRD,MHPNJQU,BJGCQY
1061468,101019938,complete,,complete,16.46,15,1.46,0,16.46,1,16.46,1,,0,USD,0,null,null,1,971,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,7/1/2016 5:10,7/8/2016 9:36,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
5491,100004921,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1251,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 12:54,2/19/2013 1:16,1,0,JYDFLQC1364@FJNRR.PRD,IJUCQY,JCIRRA
342,100000374,complete,,complete,10,15,0,0,10,1,10,1,,-5,USD,,FIRSTBOX5,First Box Promo,1,385,0,0,Free Shipping - Free,0,0,0,0,flatrate_flatrate,,null,null,7/23/2012 20:14,8/10/2012 16:12,1,0,DGE75@FJNRR.PRD,PJCYHPX,TNRDSMRO
379966,100360963,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,554,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2015 6:26,6/9/2015 23:31,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
23712,100021496,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1764,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 10:44,5/1/2013 10:44,1,0,DQCJUYBUV89@FDJHU.PRD,EYHP,CUJTUHO
418925,100398168,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1907,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2015 5:05,7/10/2015 18:35,1,0,YKFDQY78@NRCDJHU.PRD,RJOAF ,BFDQY
3497,100003074,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,218,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 6:18,11/13/2012 19:41,1,0,MJOCJYRF@PNJYCQY.OQC,RRF,EWMCJA
58723,100054416,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2013 6:49,12/1/2013 6:49,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
1561037,101509142,complete,,complete,72,72,0,,72,1,72,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,Facebook,null,12/22/2016 1:25,12/22/2016 1:25,0,0,XBYCUJBYJXHOWMUQF@FJNRR.PRD,UJBYJ,XHOWMUQF
2148099,102081658,complete,,complete,28.41,23.42,0,0,28.41,1,28.41,1,,0,USD,0,null,null,0,,1,4.99,Flat Rate,0,0,4.99,4.99,mtb_shipping_us,,I am a previous customer,null,6/6/2017 23:03,6/7/2017 17:55,0,1,SRCCMZ78@FJNRR.PRD,JRMNBJ,PRCCM
15208,100013812,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1753,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 12:48,3/1/2013 12:48,1,0,CBARY78@NRCDJHU.PRD,SCQLQO,TBARY
1338230,101290215,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1053,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,10/1/2016 14:04,10/8/2016 3:08,1,0,ZANQOAQYMRO505@PRDPJMC.OQC,JJDQM,HQOAQYMRO
9185,100008359,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1893,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 15:30,2/19/2013 1:30,1,0,Z-KYBOQY@NRCDJHU.PJ,JJPXHQ,SQPROAPRMC
1867184,101807724,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1382,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,4/2/2017 5:17,4/8/2017 0:27,1,0,ZYBMNHOWRR77@WDJHU.PRD,JRMN,RBMNHOW
319732,100302932,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,971,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2015 5:22,4/10/2015 19:00,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
9535,100008709,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1743,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 21:06,2/19/2013 1:31,1,0,UBYPNJMJYBM@WDJHU.PRD,JJDQM,CRDKM
2923,100002604,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1888,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/19/2012 23:51,11/13/2012 18:59,1,0,XJFRBMMRUAHQY@WDJHU.PRD,RFJO ,HRUDQM
15357,100013960,processing,,processing,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,1,1290,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 15:10,3/1/2013 15:10,1,0,ABPXFV@MBAAQOUHOX.OQC,MHPNJQU,ZJUQMXH
3648,100003225,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,554,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 8:49,11/13/2012 19:43,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
736895,100707288,complete,,complete,165,165,0,0,165,1,165,1,,0,USD,0,null,null,1,1053,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,2/1/2016 6:17,2/10/2016 20:46,1,0,ZANQOAQYMRO505@PRDPJMC.OQC,JJDQM,HQOAQYMRO
44055,100040535,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1687,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 8:41,9/1/2013 8:41,1,0,DPPUHOCHPX.CHD@WDJHU.PRD,THD,MPPUHOCHPX
2525,100002281,closed,,closed,15,15,0,0,15,1,15,1,15,0,USD,,null,null,1,269,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,0,null,null,10/4/2012 2:01,10/4/2012 2:20,1,0,DY_DRBJ@NRCDJHU.PRD,CNJYUQQ,MRBJ
2313,100002101,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,864,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 11:02,10/11/2012 22:43,1,0,YRWQYMD1231@WDJHU.PRD,DJCC,YRWQYM
5387,100004817,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1001,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 11:11,2/19/2013 1:17,1,0,AJLHACIHWDJO@FJNRR.PRD,DJLHA,DQJYKRYO
46,100000121,complete,,complete,80.5,85.5,0,0,80.5,1,80.5,1,,-5,USD,,FIRSTBOX5,First Box Promo,1,66,0,0,Free Shipping - Free,0,0,0,0,flatrate_flatrate,,null,null,7/11/2012 15:09,8/10/2012 16:01,1,0,XYQATHMN00@WDJHU.PRD,KHYX,RQADJOO
6099,100005523,complete,,complete,7.29,5.29,0,0,7.29,1,7.29,1,,0,USD,0,null,null,1,1743,0,2,Flat Rate - Fixed,0,0,2,2,flatrate_flatrate,,null,null,12/2/2012 19:42,12/3/2012 0:13,0,1,UBYPNJMJYBM@WDJHU.PRD,JJDQM,CRDKM
124674,100115192,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1687,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2014 5:22,7/1/2014 5:22,1,0,DPPUHOCHPX.CHD@WDJHU.PRD,THD,MPPUHOCHPX
658608,100631785,complete,,complete,45,45,0,,45,1,45,1,,0,USD,0,null,null,0,,1,0,null,0,,0,0,null,,null,null,12/5/2015 12:46,12/5/2015 12:46,0,0,XXZJPRKH@FJNRR.PRD,KQUUF,WJAAQUU
3298977,103230717,complete,216690,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1382,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,4/1/2018 12:22,4/4/2018 0:18,1,0,ZYBMNHOWRR77@WDJHU.PRD,JRMN,RBMNHOW
79286,100073677,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1310,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2014 10:11,3/1/2014 10:11,1,0,PPJHO2173@WDJHU.PRD,PNYHMCRSNQY ,PJHO 
5309,100004739,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,807,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 9:53,2/19/2013 1:17,1,0,OHPNRUMRO.ZQYQDF@WDJHU.PRD,JQYQDF,NHPNRUMRO
3116996,103048746,complete,,complete,32.36,25.37,0,0,32.36,1,32.36,1,,0,USD,0,null,null,0,,1,6.99,Flat Rate,0,0,6.99,6.99,mtb_shipping_ca,,null,null,2/14/2018 7:31,2/14/2018 13:46,0,1,CJOFJZBMCHOQ23@WDJHU.PRD,TJOFJ,LQHWN
27070,100024693,complete,,complete,90,90,0,,90,1,90,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,5/15/2013 19:19,5/15/2013 19:19,0,0,MUHOAMCYRD@PNJYCQY.OQC,GHOJ,LHOAMCYRD
3817,100003393,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,1001,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 11:37,11/13/2012 19:51,1,0,AJLHACIHWDJO@FJNRR.PRD,DJLHA,DQJYKRYO
606,100000573,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,651,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/12/2012 19:31,9/11/2012 3:33,1,0,CKUROW1@WDJHU.PRD,CHD,KUROW
33989,100031065,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1539,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 8:54,7/1/2013 8:54,1,0,PNRRXIJF@NRCDJHU.PRD,CJMQF,HRRXIJF
34018,100031094,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1753,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 9:23,7/1/2013 9:23,1,0,CBARY78@NRCDJHU.PRD,SCQLQO,TBARY
33623,100030715,processing,,processing,16.35,15,1.35,,16.35,1,16.35,1,,0,USD,0,null,null,1,465,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/27/2013 20:47,6/27/2013 20:47,1,0,YDRBOMQF@PRDPJMC.OQC,RRKQYC,MRBOMQF
6686,100006051,complete,,complete,154.99,165,0,0,154.99,1,154.99,1,,-10.01,USD,0,GET499,Content Banner Coupon,1,3504,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/11/2012 5:14,2/19/2013 1:27,1,0,SJOPNQYR@MKPWURKJU.OQC,JRO ,BQJYA
6016,100005444,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1175,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 21:01,2/19/2013 1:15,1,0,CRAANJOA1@WDJHU.PRD,TRAA,HJOA
23473,100021257,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,508,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 6:46,5/1/2013 6:46,1,0,JLXBYC@DJP.PRD,KBYC,NQUMRO
320749,100303948,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1053,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2015 5:56,4/10/2015 19:00,1,0,ZANQOAQYMRO505@PRDPJMC.OQC,JJDQM,HQOAQYMRO
657826,100631059,complete,,complete,20,20,0,0,20,1,20,1,,0,USD,0,null,null,0,,1,0,Flat Rate - Fixed,0,,0,0,flatrate_flatrate,,null,null,12/4/2015 0:36,12/4/2015 22:56,0,1,PJPJOAADP11@RBCURRX.PRD,AROOJ ,PJDSKQUU
9182,100008356,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1888,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 15:27,2/19/2013 1:30,1,0,XJFRBMMRUAHQY@WDJHU.PRD,RFJO ,HRUDQM
86695,100080326,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2014 5:33,4/1/2014 5:33,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
673651,100646227,complete,,complete,40.5,45,0,,40.5,1,40.5,1,,-4.5,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,,0,0,null,,null,null,12/17/2015 17:01,12/17/2015 17:01,0,0,ZJPXMRO.XQUUF.O@WDJHU.PRD,KQUUF,JJPXMRO
67107,100062339,processing,,processing,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,1,1202,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2014 7:34,1/1/2014 7:34,1,0,SMWQO@FJNRR.PRD,CJYDRO D.,RBMC
591,100000564,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,640,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/9/2012 20:09,9/11/2012 3:33,1,0,MSYHYR@FJNRR.PRD,FQUAF,SBIHCR
19253,100017392,processing,,processing,16.35,15,1.35,,16.35,1,16.35,1,,0,USD,0,null,null,1,465,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 6:31,4/1/2013 6:31,1,0,YDRBOMQF@PRDPJMC.OQC,RRKQYC,MRBOMQF
8588,100007762,processing,,processing,0,90,0,0,,1,,1,,0,USD,90,null,null,1,89,0,0,Flat Rate - Fixed,0,0,0,,flatrate_flatrate,,null,null,12/31/2012 20:02,2/19/2013 1:29,1,0,CNQXROJARW420@FJNRR.PRD,AOAYQI,KUHOQ
678336,100650659,complete,,complete,40.5,45,0,,40.5,1,40.5,1,,-4.5,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,,0,0,null,,null,null,12/22/2015 9:17,12/22/2015 9:17,0,0,ZJOPQFUBLMB@WDJHU.PRD,JJOPQF ,FJHYPURCN 
5481,100004911,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1228,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 12:44,2/19/2013 1:16,1,0,PJYU.MSJOAQ@NRCDJHU.PRD,CJYU,SSJOAQ
43900,100040380,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 6:06,9/1/2013 6:06,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
673146,100645754,complete,,complete,40.5,45,0,,40.5,1,40.5,1,,-4.5,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,,0,0,null,,null,null,12/17/2015 0:00,12/17/2015 0:01,0,0,XDUQCHVHR@WDJHU.PRD,KJCNYFO,LQCHVHR
44807,100041286,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,807,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 20:50,9/1/2013 20:50,1,0,OHPNRUMRO.ZQYQDF@WDJHU.PRD,JQYQDF,NHPNRUMRO
661133,100634286,complete,,complete,45,45,0,,45,1,45,1,,0,USD,0,null,null,0,,1,0,null,0,,0,0,null,,null,null,12/6/2015 2:40,12/6/2015 2:40,0,0,JDBYPN47@FJNRR.PRD,AYCNBY ,MBYPN
538198,100513686,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,554,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,10/1/2015 6:06,10/10/2015 21:40,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
3445134,103376876,complete,430482,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1647,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,5/1/2018 15:53,5/3/2018 14:20,0,0,PZF0BOW85@WDJHU.PRD,CUHTTRYA,YRBOW
4612,100004097,complete,,complete,43.5,43.5,0,0,43.5,1,43.5,1,,0,USD,,null,null,1,1692,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/19/2012 14:01,2/19/2013 1:18,1,0,ZBUHQ.KJG@KPKMMP.PRD,JBUHQMJQ,BJG
1868,100001669,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,1406,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/29/2012 2:13,10/11/2012 22:25,1,0,TQFRMA@KQUUMRBCN.OQC,DQKRYJN,FQFRM
